,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
111,-122.73221,59.839756,32.112045,16.476425,12.547282,4.8130875,-10.0418625,-15.173412,-13.171411,-12.504001,-13.170922,-13.1129055,-11.669041,-7.6672354,-3.4936137,-2.6701555,-4.0572147,-5.895754,-3.8505924,-2.0405767,-3.637558,-4.707628,-2.8066697,0.06868906,-2.2713537,-2.4010115,-1.9082462,-2.1180453,-2.365442,-2.1312225,-2.8808112,-3.9465916,-4.3744273,-3.8547146,-3.945992,-4.354191,-3.3804674,-1.1615076,-2.4202502,-3.4609613,-2.7014227,-1.4953038,-2.0579517,0.14605607,0.64159787,-0.8605131,-0.31106696,-2.3007007,-3.7558005,-2.1862838,-2.4836307,-1.5212636,-1.1922157,-2.0537043,0.1696927,1.0995971,0.616225,1.4722393,2.632929,2.9020722,3.212287,3.6402502,3.0654411,1.5815787,0.7673806,0.50080734,1.335546,0.37136862,2.645326,3.2818289,3.848248,3.8631334,1.7805483,1.1166463,1.3382114,2.1000943,1.4292115,0.6076232,-0.51642156,0.19662598,-0.01765471,-0.13417274,0.48389986,-0.3132156,-0.17929482,0.8783756,0.449218,-0.06282738,-0.0842369,-0.49538776,-0.19261047,0.43428513,-0.83067906,-0.7068994,0.28798506,0.9855671,-0.2097056,-0.8859459,-0.60169005,-0.24721888,Abdelrahman
112,-134.94554,52.290913,23.763594,10.334299,8.309221,1.1134707,-7.1872683,-8.845812,-9.586517,-10.332102,-6.510094,-3.6746533,-3.7061,-5.1063147,-4.3899107,-2.1539845,-1.7664489,-2.5315585,-3.2359138,-3.8939173,-3.9250596,-1.3743778,-1.4105088,-3.005482,-3.3609874,-0.96222126,-1.2452393,-2.6655736,-2.7485528,-2.5241675,-2.0816615,-2.1675508,-2.8815138,-2.706392,-2.369315,-1.4172074,-0.8148864,-1.2950217,-3.46467,-3.695432,-3.482937,-2.5318325,-1.6978986,-0.65430737,-1.9341305,-3.1378856,-3.03241,-2.854255,-2.8648436,-2.0679495,-2.2354963,-2.2835813,-3.3551762,-3.9030547,-3.8738225,-5.50227,-5.3485174,-3.2346973,-3.750217,-4.7300844,-3.830595,-3.765422,-3.0976968,-1.4797071,0.6787842,3.1832776,5.0489707,5.7675843,5.823764,5.647835,3.3866363,2.4719136,3.1937542,2.9010696,2.7380931,3.2303169,2.9613876,1.974866,2.4925506,1.9507592,1.5188109,1.0410327,0.7761744,0.4518568,0.22652368,-0.28212935,-0.07406245,0.6948716,0.13382715,1.0140628,0.70462275,-0.3000536,-0.43021536,0.14083052,0.616192,-0.34410182,-0.8231014,-0.4229346,0.46697503,0.36272493,Abdelrahman
113,-56.50059,59.74816,17.23004,-8.560011,-9.136845,-5.4635715,-7.800308,-14.862139,-18.38403,-12.934237,-2.006567,4.4993563,3.9107585,-2.202679,-1.460688,1.3363035,0.7715769,-4.6444044,-6.1257834,-5.3489275,-4.7877636,-4.2698517,-3.1587865,-2.0138774,-3.0685432,-0.44205195,0.529526,0.47331667,-1.8191324,-2.3596656,-3.600114,-4.1995463,-2.218577,-2.276144,-3.2787747,-1.3628894,-1.593506,-1.6442856,-2.3152504,-2.9289086,-2.6992161,-2.6530747,-2.6987407,-3.5166276,-3.4532533,-3.2569778,-5.1772866,-5.460019,-7.465893,-6.1966805,-3.7139568,1.26274,6.947442,10.9555,10.651273,6.5390816,1.8984947,0.16124701,0.29187328,4.6703978,5.426238,2.8296905,-0.09139013,-1.7869354,-0.6794834,2.7156787,3.9671173,1.4082649,-0.030224275,0.060857344,2.1136858,4.3747406,2.9309573,0.4626235,-0.70135796,-0.41333467,2.5240588,1.90504,-0.24530151,-1.0610235,-1.6445639,0.2257204,-0.069899224,-1.1737764,-0.14766224,0.40119702,0.093504205,-0.4481129,-1.342932,-0.34770012,0.4731535,-0.96490157,-1.9823872,-1.2164788,-1.3324597,-0.059996415,-0.55341566,-1.8054161,-0.7425482,-0.72897995,Abdelrahman
114,-163.8149,72.82971,27.628725,-1.0749366,-10.003341,-3.445351,-0.21118751,-7.335223,-12.409848,-9.849648,-5.9058857,-1.656906,-0.60874254,-0.075450495,-1.0011761,0.58194375,-1.3668518,-3.0143645,-2.3878775,-5.54949,-6.376564,-4.5411625,-2.980561,-1.9070989,-2.4100897,-1.2996677,-0.9720681,-0.84317183,-1.6112571,-3.5045128,-4.0397577,-4.2051315,-4.776251,-2.7334745,-3.249282,-3.455589,-3.0623944,-3.270168,-2.8050737,-2.8844032,-2.619138,-2.2252882,-2.6210303,-2.3241303,-1.7171685,-1.1609346,-1.8858145,-2.33725,-3.1328912,-3.6034799,-1.8566284,-1.3250133,-1.9418374,-1.505014,-1.4304156,-2.2642784,-1.6796726,-1.1541576,-0.2386154,0.13657841,-0.2714538,-0.91191155,-1.7833859,-2.2435098,-2.2869987,-2.167974,-1.9082279,-1.6656824,-0.7116355,1.5816422,3.5485613,3.9822066,3.3883877,2.2698772,1.2010171,0.97708637,1.6425487,1.6677864,1.0532707,1.8742754,1.7200236,1.0113031,1.7508584,1.3085366,1.3497623,0.95145684,0.052123617,0.22018923,0.06138278,0.07556398,0.101271465,-0.40525165,0.090429485,-0.3147418,0.97493994,0.7913165,-0.40191096,-0.38965273,0.03911255,0.5786654,Abdelrahman
115,-66.64091,51.966896,26.8854,6.4944534,-14.560769,-16.22227,-14.275476,-11.377337,-9.058478,-13.650161,-10.195223,-4.304875,-1.4362024,0.52878916,1.8177387,1.3057925,-3.4893239,-5.096611,-3.9819217,-6.5364046,-7.4127927,-4.0410395,-1.6191657,-0.0026106325,1.2093636,1.0068549,0.9928004,0.5758191,-0.459236,-2.0597005,-4.825797,-4.9049535,-2.5990987,-3.969524,-2.7299209,-1.9294316,-3.1643822,-2.689471,-1.9372299,-0.87114686,-0.6467438,-0.90507823,-0.5229711,-3.38993,-2.662411,-0.63643104,-1.1179162,-1.7564746,1.1509438,2.7185168,0.9243011,3.770991,5.3778877,4.4537187,1.1261307,1.9246294,2.3772252,1.139942,1.5601057,1.2261626,-0.6014224,0.24121784,0.76615846,2.185316,3.087706,3.2648642,1.9040201,0.079883866,-0.08920518,0.5385747,1.377014,-0.24716721,-0.07299059,-0.67903316,0.05204892,-0.06652493,-1.2840124,-1.4577116,-0.05707264,0.12484423,-0.09873046,-0.19102144,-0.5595956,-1.5529996,0.34842625,0.15802816,-0.6264349,-0.6987871,1.2839565,-0.73984206,-2.0327551,-0.01826323,-0.9270516,-0.5630559,-0.0029847452,0.122813545,-0.6003436,0.9379614,0.24633919,0.36413005,Abdelrahman
116,-83.79711,42.811382,33.858715,18.755749,5.2466,-5.405356,-8.368576,-10.138962,-9.87026,-6.9190087,-6.6666594,-5.749856,-7.390953,-10.615184,-10.741078,-8.367231,-4.69555,-1.9301993,-2.257889,-2.4020123,-5.7764654,-4.4028325,-3.1697743,-1.8549473,-3.0441196,-1.2346736,-0.52857673,-1.9351823,-2.0851302,-1.7186682,-1.0935012,-2.6817374,-3.2465386,-4.9249697,-5.718627,-3.7542946,-1.7048689,-3.2059643,-4.581937,-3.0625381,-4.506205,-3.3155243,-4.21697,-5.429105,-5.723843,-5.5628333,-1.3258126,1.3847361,3.4813247,5.1996436,5.6614256,3.5108294,3.340762,3.9034355,4.5766397,4.8336134,3.5633168,4.5328445,3.5620685,3.1441891,3.905087,4.0097976,2.4338195,0.48098382,1.206419,0.89085674,1.7820711,-0.042318862,-0.71047455,-0.0029066205,0.67636,-0.7682057,-0.7723578,-0.5559591,0.38140163,0.3317376,-0.04420476,-0.033019114,-0.558963,-1.7046772,-0.6041011,-0.312198,0.56782883,0.23360077,-0.755988,-1.057452,-0.6135729,0.075682476,0.28987712,-0.41801995,-1.7339834,-1.6520491,-1.8857005,-2.0386505,-0.8367647,1.7123644,1.0131422,-0.07131692,-0.2542745,-0.9936708,Abdelrahman
117,-139.60306,78.65866,41.804596,15.398704,-0.26850647,-9.130264,-8.892377,-10.231264,-15.254699,-17.542553,-13.151463,-7.193351,-2.3089318,-0.41543162,-1.5051571,-4.578141,-6.5251036,-5.8004704,-2.6333928,-1.7555631,-2.82798,-5.750213,-6.2999063,-4.5862284,-2.5487356,-2.512185,-1.9459188,-1.340636,-2.526675,-3.4760249,-3.9903295,-3.0264595,-3.1968079,-3.9534106,-3.825086,-4.2903867,-2.9634566,-3.5897126,-3.8880634,-2.3704777,-1.5909041,-0.88043875,-0.86022055,-1.8657554,-2.7487698,-2.7684515,-3.3665752,-4.867834,-4.6853094,-4.3331842,-6.0514636,-5.649246,-4.381402,-3.9656286,-1.668075,1.7044985,4.5606146,4.4040627,2.1318247,0.62069863,-2.8208356,-1.0037658,1.5001111,2.6792433,5.1662545,5.613123,3.8213105,2.9198432,2.277956,3.4830625,3.6711078,3.7605708,2.130347,0.3549535,0.8033906,0.90297925,1.3418075,2.4839816,1.5359244,1.1484731,1.2356654,1.0849582,-0.10675974,-0.7731131,0.078979194,0.49428573,0.85113096,0.24763519,-0.5191566,-0.2751584,0.31724644,-0.3226447,-1.2322788,-0.30893713,-0.29439455,0.47477266,0.6501329,-0.7207869,-0.29303703,0.053798348,Abdelrahman
118,-188.31895,60.79036,24.379297,10.444461,2.488394,0.76896834,-2.5373168,-13.789813,-12.80478,-5.3038974,-4.7342544,-3.0261486,-1.7736756,-2.7075186,0.38541076,1.9173073,-2.2754073,-3.7050014,-2.5167477,-4.0919075,-5.055657,-3.952133,-5.636862,-6.2287426,-5.5664964,-3.6421514,-3.2934783,-2.261025,-1.9924577,-1.9124802,-1.184278,-2.6054223,-3.868297,-2.0898647,-1.6763381,-1.783859,-1.6402116,-3.2614615,-3.6590135,-2.1225355,-2.1103437,-2.7383876,-3.27133,-2.5283003,-2.1436238,-2.5650642,-2.7926722,-2.414646,-1.3111329,-2.20728,-0.89651984,-0.62895596,-1.6066539,-1.8008088,-1.7500815,-2.2798934,-2.3635151,-3.149968,-2.0792677,-2.4786677,-1.8252869,-2.1376984,-2.5408056,-2.1279109,-0.79210883,-0.3966992,-0.8383994,-1.523812,-2.265059,-2.0241747,-1.0691643,0.62629306,2.1687014,4.363436,5.0756984,4.221519,3.8062458,3.4650764,2.542053,2.6257544,2.4517744,1.7498864,1.580166,1.3170257,1.0422181,0.2523452,0.4235969,0.27250388,0.25641623,-0.032931827,-0.13401388,0.40344232,-0.025259746,0.05060926,0.07403903,-0.011266319,0.40135667,0.72848934,0.6508226,0.07875935,Abdelrahman
119,-326.13922,208.93001,-6.355951,13.698814,-28.089853,-23.978867,-9.229459,2.9532816,-21.481531,-8.389502,-16.949284,-4.4725647,-8.509874,-4.687833,-1.5458269,-8.400423,-4.296783,-9.68821,-2.7555199,-7.142941,-7.797047,-8.987696,-0.8588053,-5.45406,-4.8335586,1.4504,-4.905027,-8.301055,-5.931896,-8.26344,-7.781841,-4.4360504,-7.134041,-2.323291,-4.4091806,-7.273349,-3.4981542,-0.28616694,-4.4172635,-4.889369,-6.76292,-8.011874,-4.7872624,-4.7020764,-2.541099,-1.7435712,1.3992256,1.3181746,1.4818741,2.426905,2.577037,2.5323868,-0.15298177,1.7681866,0.17559831,0.98356825,2.4385715,3.115356,6.802788,7.9745665,7.0261335,4.3259397,2.6776423,-0.013949002,1.5315372,1.3658254,-0.06738626,1.0081652,-1.3820869,0.2560988,0.34523338,0.6100058,-0.6255026,-2.3028274,-1.316046,-1.2837433,0.5740811,-1.0546738,-0.91379374,-1.2978613,-0.63166577,-0.42567775,-1.1335237,1.6546543,-0.7910463,-1.0965694,-0.9117738,-0.6887087,-0.63932407,-0.7626998,-0.6384449,-0.63143975,0.12519233,-0.8311303,-1.5625087,-0.8778719,0.2191558,-0.0026579755,-0.6366567,-0.89530414,Abdelrahman
120,-296.5426,201.74759,15.455255,11.984278,-31.044258,-19.03249,-22.131016,7.490096,-16.670574,-7.3661323,-17.71908,-1.2454967,-2.4104347,-8.921019,7.0425897,-4.4116597,-3.663198,-2.4240892,-3.0493906,-7.8043017,-9.305744,-2.699656,-3.1991074,-3.0268073,0.33664158,2.5932736,-6.8987436,-8.300762,-7.2135015,-8.448198,-6.9647427,-1.2165638,-2.0388505,-3.1057615,-6.1681213,-4.363741,-3.3173184,-5.5859194,-5.3585205,-3.748694,-5.4557776,-3.5234284,-9.626444,-11.487493,-10.468959,-4.4864426,2.6449568,7.335657,11.28433,10.294199,10.883663,10.123707,11.460546,9.390155,3.729537,6.148804,2.0740876,2.7788877,0.4422093,2.5981631,2.0689888,-0.042494,1.0465925,0.4508495,0.92356086,0.5615014,0.3493806,-2.9458535,-1.40787,0.5161425,-0.6598549,1.2496717,-2.0882304,-0.94567704,-1.079396,-0.4371031,-0.33071154,-2.1570063,-2.2702715,-1.2725862,-0.56132853,-2.1075406,-1.6451547,-0.41474807,-0.35324112,-0.90882367,-1.8619876,-0.6434497,-0.9212574,0.82769096,0.4996008,-1.1539582,-1.05072,1.459434,1.4493178,-1.220629,-0.7639277,-0.6949576,-2.3844275,-2.2786164,Abdelrahman
121,-236.17607,199.88907,-24.193855,17.939123,-26.09238,-17.233356,-15.552301,-13.562535,-34.959606,-1.5636529,-19.038555,8.29612,2.368959,-13.552801,-0.07254372,-9.234728,-3.1417496,-6.5109863,-3.141555,-7.8951674,-8.994495,-6.4626145,-3.655428,-0.09729562,-2.5664656,-3.9978504,-3.9827511,-4.4679055,-6.0762653,-5.712984,-4.2705526,-7.0607476,-3.3583808,-2.601173,-4.177084,-1.8413855,-4.7187953,-2.7478642,-2.928035,-6.2871823,-8.303709,-2.9214737,-4.325864,-3.143376,-2.221889,-10.117338,-8.365898,-5.6564045,1.225679,4.0532618,2.6360116,4.221924,4.1789374,6.104824,0.20053577,1.7212242,5.4875627,5.876086,6.470885,6.5280066,6.1853476,0.47860026,2.7972312,4.8661656,3.4835992,1.4054663,-1.430858,0.70068914,0.7710567,1.6119823,1.8150876,0.21745166,-1.6049128,-1.0790083,-1.3351281,-0.17565422,0.5777155,-0.45969287,-0.83996856,1.0049489,-0.57448703,-2.4355683,-0.27851254,-0.15027949,0.12391434,-0.9714261,-2.7959247,-0.9236013,0.070149615,-1.2051057,-1.8277934,-0.46067375,-0.7994176,-2.6851757,-1.9907608,-1.0218265,-1.294423,-2.0194764,-2.6230035,-1.279964,Abdelrahman
122,-287.40643,170.38829,-10.686642,40.133194,-20.9793,-7.1391644,-15.4341345,3.3211076,-30.489145,-2.7712393,-12.72759,3.469226,-4.4410706,-6.1365676,-1.3094665,-4.3515778,-3.7661765,1.0903063,-4.915346,-5.7985287,-7.334028,-3.7364163,-0.41097,-4.8634257,-2.0184898,-5.1947837,-4.609798,-4.3737545,-4.1981144,-4.1460776,0.024323754,-4.491811,-4.11214,-3.1993775,-1.5530299,-2.443637,-3.0934286,-0.28150475,-0.7083385,1.1168963,-3.7136028,-2.7403638,-5.840988,-4.694792,-0.9610729,-4.3725724,-3.465618,-3.1384172,-4.0006785,-2.7770872,-6.3433456,-5.822092,-6.0383024,-4.9199524,-3.3194978,3.8470044,6.9417677,6.657,8.261226,5.7996087,1.1836448,1.3178685,3.3026557,4.3449187,4.7829523,4.5437217,0.38805142,2.0856695,1.1179395,0.13068579,1.6290092,1.9732478,1.3312789,2.2772183,0.065631814,-0.40408695,1.4807876,1.4201362,1.3794221,-0.7944224,-0.3721214,0.6392569,-1.6033081,-1.3103993,-1.1931545,-1.0180703,-1.1337816,-0.53544784,-0.21763359,-1.7903693,-0.9463704,-0.5977962,-0.6504626,-1.7493951,-0.52646685,0.8604573,-2.7336845,-1.1748834,-0.56189644,-0.7011622,Abdelrahman
123,-259.8822,167.61024,-27.267113,54.62672,-18.206465,-19.872452,-33.14896,-1.9177212,-17.985125,-1.4032434,-11.75336,6.44126,-6.925809,-5.5927963,-0.18098673,-10.501817,-2.7226107,1.813668,-14.66542,-12.178817,-1.0473298,-5.4884686,-4.7501225,1.9911329,-2.977718,-8.573846,-2.4177275,-4.5240965,-3.459655,-4.236728,-3.8586533,-2.3239083,-4.3854003,-3.6468737,0.015714632,-2.7450216,-3.9755235,1.9210033,-1.9730381,-4.074016,-0.683416,-2.6729617,-4.0424266,-4.154317,-5.7798314,-4.6906095,-2.4600592,-3.3066535,-2.3922713,-2.6979418,-4.1491017,-5.0307837,-4.5909886,-1.8328223,0.9899957,6.2537518,6.223515,5.8257627,3.5981634,-0.30832985,1.7384754,-0.5052173,3.9188414,6.6388826,8.162951,8.093606,2.2082126,2.2960987,1.9894326,3.6125765,1.8033562,1.3762132,-1.050801,-0.18822427,2.4282558,0.23516296,1.7187691,0.56970495,-0.05603032,0.8852207,0.13255662,-0.9074367,-1.6523113,-0.59580946,0.41767892,1.6094905,0.52182984,-0.042980853,-1.2719725,0.3232954,0.27753145,-1.6666385,0.49902752,-1.8427373,-1.3608801,-2.0373964,-3.868815,-2.0957582,0.013515299,0.72245044,Abdelrahman
124,-292.8746,194.60083,-28.416403,23.111769,-15.415998,-19.094618,-14.29644,-4.411337,-14.317321,2.96357,-4.9699864,0.15748525,-10.9515915,-12.635225,5.7285366,-8.258484,-12.662505,-1.1936634,-5.4564314,-11.31917,-0.9558945,-2.390071,-5.418813,-0.05970192,1.0056072,-3.2525215,-3.202932,-12.533983,-7.666571,-1.9914953,-9.788149,-1.3136426,-1.2730391,-2.2554815,0.13951772,0.25311708,-5.4694824,-2.6025603,1.54439,-3.5420463,-2.5118332,-0.8566948,-1.1670979,-1.8158237,-3.950341,-5.2622166,-5.77662,-4.3759184,-4.907048,-2.690914,-4.443486,-4.997998,-1.2630711,-1.8174149,-2.8882132,1.084542,2.6076841,3.3174734,3.6634014,-1.1663775,-1.2408081,0.07974076,0.60533947,6.796069,10.4216795,6.710732,2.6656492,1.0047987,-2.9805439,1.5602584,2.101759,1.358426,3.2700953,-0.11125441,-0.9034893,0.29879028,0.70609665,1.4173628,3.4651039,0.015057027,-1.9516777,-1.3359632,-0.17474341,2.480926,0.11745383,-2.0175035,-1.8951156,-0.40527833,0.17493433,0.6035654,-1.8357766,-1.7834115,-0.08479661,-0.05349022,-0.245457,-1.8150027,-2.323393,-1.3223482,0.43316892,-1.9096649,Abdelrahman
125,-271.8844,163.47981,-9.882364,17.577797,4.0615287,4.4294443,-41.59599,-5.4642773,-26.68207,-13.341148,-21.558134,-7.512736,-13.942699,2.1804698,-1.5536804,-3.8188715,-10.9878,-0.52413553,-3.070626,-12.483983,-4.1135592,-4.811468,0.53230244,-6.4873905,-1.5130596,-1.5588644,-3.0726788,-3.6788085,-4.3460345,-6.858498,-4.679096,-4.119449,-4.587742,-1.699597,-1.0141324,-1.6918585,-3.5057611,-4.914075,-2.3655682,1.5267062,-1.6201028,-0.25586942,-1.3290094,-3.578325,-3.1492684,-3.6683702,-2.1842303,-1.8823609,-0.4486233,-0.53919214,0.6302257,2.7986593,5.295824,3.4541209,4.7698197,4.3543835,1.1853718,0.5739008,0.8279059,1.6352926,0.5621139,2.9352772,3.4208593,1.7848737,2.7823584,3.024854,0.7276633,0.26634726,0.86251247,1.8959378,0.29749915,-1.1159834,-1.1233711,-1.0859603,1.2724859,0.96939635,-0.23321979,1.27649,0.039010815,-1.1583632,0.61591345,-0.3420328,-0.8580303,1.0225024,1.9670203,0.51235604,-0.022046506,-0.009368446,-0.060972292,1.895668,0.78346187,-0.079322845,-1.1314127,-0.4712818,-2.0461621,-1.6540177,0.63804317,1.350205,0.53373694,-1.675913,Abdelrahman
126,-324.03305,194.30309,-37.858574,25.33817,4.158068,-0.4748809,-23.18986,-1.6187527,-19.990229,-3.0616453,-9.648607,-1.7910923,-7.3840013,-10.052269,2.1505826,-4.255534,-7.1014814,-0.56102645,-7.6980567,-4.136057,-0.057143364,-5.0838404,-1.0781068,-6.4007874,-0.52283776,-3.7879596,-0.94316775,-7.018462,-3.0759528,-2.231173,-4.01903,-1.9289414,-4.510634,-2.4424,-6.288077,-4.933707,-4.475976,-4.3764677,-4.3948474,-1.3480828,-5.266298,-3.0664017,-5.112155,-5.9327245,-2.7901757,-5.0505476,-6.9889417,-6.124741,-4.0310893,-7.8035393,-5.352828,-3.5349653,-5.0743065,-5.0214705,-5.4095817,-3.5321712,-3.0753036,1.7132285,6.128392,8.763633,10.279376,7.382334,5.2726703,3.088881,4.569194,7.278243,5.8272195,4.4294457,2.6747005,1.9184235,3.6342928,4.986351,1.9031737,0.5019751,-0.59404546,-0.36134663,1.3779391,0.67203337,0.6285132,0.35839367,-0.2449633,0.052371077,1.4486434,-0.06796177,-1.2630329,-0.6198037,-0.7725639,0.10853862,-0.5366612,-2.0503194,-0.99007934,0.3924026,-0.024526289,-0.47869703,-1.7710686,-1.029466,0.46866396,-0.08006908,-1.3257669,-1.0367037,Abdelrahman
127,-229.19315,188.90005,-49.130642,-10.261781,-11.452258,-10.185283,-24.6353,-13.278381,-42.92681,13.391149,-7.3549986,16.010403,-6.814831,-15.388182,14.653528,-9.185849,-12.727129,-2.2119997,-7.2557845,-7.020955,-1.9699392,-9.57345,-5.433687,-2.9780767,-4.303575,-7.1947355,-1.1665906,-11.643807,-4.209059,-6.185485,-3.853725,-2.0134337,-5.718852,-3.113144,-3.234574,-6.5018907,-7.113349,-1.4010751,-7.445012,-5.081355,-7.7454324,-5.1291323,-8.705898,-8.117351,-3.0572574,-0.7059844,8.435536,10.504011,13.982348,8.80733,3.063156,-0.70668405,0.27698174,5.32681,6.4628067,4.695254,-1.366004,-1.4405079,0.56183255,4.557364,5.9485793,2.1525333,-1.0671031,-1.0348549,1.6821623,4.775466,3.3231893,-0.96963644,-2.1447122,-0.5600239,1.4852798,0.028536642,-3.5403702,-4.1850576,-0.7691556,0.7319587,-0.1479001,-2.40301,-2.4955144,-0.81686485,-0.490172,-2.72279,-2.2385304,-0.9012613,0.5476474,-0.7665551,-3.5746002,-0.937713,0.22821493,-0.18461563,-2.946092,-1.7212656,1.1182315,0.34076634,-0.7035618,0.44759646,3.5329106,2.9065156,-1.4452066,-1.1530758,Abdelrahman
128,-291.48032,174.20412,-19.590784,10.536946,-37.58484,16.187191,-15.047818,-6.962087,-28.83086,4.495732,-12.029058,4.5733404,-5.9142437,1.517647,-5.9491825,-1.0194893,-10.902444,0.53071076,-10.853067,-10.449656,-0.052697994,-7.0960703,-1.3422474,-5.4400296,0.12137439,-4.631481,-2.743018,-6.744909,-5.4152937,-4.777415,-4.812716,-3.5085914,-5.881996,-3.6437407,-3.9656978,-3.212319,-3.92843,-3.5749855,-3.2292814,-2.277632,-3.1742237,-4.0798264,-3.0413537,-4.471674,-3.9620984,-3.695516,-1.5699567,-1.9607341,-1.2887554,-2.633399,-2.635826,-1.4255359,-1.4683987,0.83306247,0.086466976,-2.0497816,-2.7763746,-2.7039685,-4.1328406,-1.3818651,-0.7277435,0.57883644,3.3607066,5.1547074,3.936568,2.5708437,2.113094,-0.3862855,0.9052722,1.5731131,3.3712559,2.5376968,1.1382734,0.6563112,1.028685,1.8259102,2.4861023,0.21904038,-0.20368445,0.06559241,-0.6656883,0.07937044,0.525775,-0.05307521,0.59641594,0.66564274,0.71354693,1.1956834,0.23213845,-0.35159126,-0.020528175,0.4942546,-0.61658895,0.17315467,-0.70870423,0.12803909,1.4240448,0.5876406,-0.39869583,-0.98948216,Abdelrahman
129,-194.22388,130.74019,1.9943621,20.166006,-63.2752,-9.344533,-19.807234,1.4666568,-29.304976,-14.134044,-7.995983,8.655276,-10.087494,1.4984561,-4.779573,-9.341115,-14.685166,-0.63874847,-12.172835,-7.642675,-0.014020784,-4.5957246,-2.1712348,-0.9263939,1.9592903,-8.194311,-1.6492239,-9.135119,-7.549072,-6.3774977,-2.6591814,-1.7443597,-7.1024785,-2.550431,-4.3437214,-1.1508682,-3.905693,-1.5767243,-2.6990988,-4.405969,-2.8577096,-1.8688935,0.38726446,2.5713515,3.5761364,1.374617,6.446884,6.4287844,2.9971478,1.6330869,2.1564221,-1.3591202,2.2023103,1.9006747,0.0033798218,1.032393,4.553378,4.023124,2.9525015,0.23773146,-0.43123627,1.4943402,-0.18270198,0.77765435,1.89547,0.22670595,-1.0205555,-1.3263147,0.540949,2.0121076,0.58585316,-1.0170848,-0.73494256,-1.6817896,-0.46812627,0.035342436,0.16851172,-0.061115094,-1.0801613,0.5108382,-1.8912333,-2.218278,-1.3708163,0.504226,1.880037,1.7971317,2.0295672,1.6594183,-0.4412074,0.9657288,0.5942481,0.56516254,-1.6224864,-1.1524465,0.16380453,1.9522841,-0.22459106,-0.62154055,-0.19556142,-0.76252717,Abdelrahman
130,-276.91455,182.13132,2.572253,31.108744,-18.221737,-14.284343,-16.220325,-0.65175897,-24.814476,-3.563081,-6.9254904,-10.382021,-23.158897,-7.3882284,0.6358396,-17.176508,3.690843,-2.2112749,-3.3474724,-10.148502,-5.4378157,-3.6124663,-1.713453,-0.79166824,-1.9980072,-2.3271036,-5.7681136,-0.5311122,-8.174082,-8.39232,-5.580024,-7.0192504,-2.0856326,-4.6899047,-3.3388367,-3.872464,-8.882804,-3.9654968,-4.6107492,-8.576014,-6.85974,-1.654918,0.051595878,5.191427,9.049471,6.180934,5.143223,4.013335,6.825586,4.8467607,5.202551,8.080278,5.346458,5.5410185,1.559869,2.5985699,3.3147168,2.7934055,0.72601324,-0.5595907,0.39261058,-0.34787855,-0.091735296,-2.6914997,1.7644718,1.9817194,-0.12355111,-2.3404937,-3.7490516,0.3232903,1.3764464,1.3804953,-0.91920155,-1.8102726,-0.105708696,0.928717,0.63911086,-1.0144584,-1.1172785,-1.0857561,-2.0317435,-1.0279713,-0.8507641,1.9714754,1.301257,-0.05892439,1.154479,0.27100644,-1.0130858,0.11503253,0.7805033,-0.8524957,-1.4794219,-1.2958637,0.45874906,0.05187564,-1.7794034,-1.8618691,-0.907493,-1.6899273,Abdelrahman
131,-275.67685,184.48279,-0.78601015,16.00605,-14.562584,-10.589924,-18.880068,-11.667331,-28.335533,-13.391265,-14.905911,5.1216555,-1.9694152,-7.2538195,0.58127147,-13.111383,-5.395464,-1.5957894,-5.0702457,-8.053448,-10.042894,-4.8221164,-4.464649,-1.7298144,-1.8828707,-1.8924631,-5.5913925,-5.580072,-3.9463978,-8.023251,-4.904924,-6.6814113,-6.5476165,-6.5200243,-3.1814628,-2.165259,-3.1392965,0.89485043,-3.7726316,-3.6176896,-5.5058126,-4.2254944,-6.931187,-5.7951717,-3.5805986,-8.8987875,-7.290779,-5.0530996,-0.030149579,1.2942063,1.8703208,5.433642,4.621239,1.6936383,-1.4951024,0.98244065,3.13719,8.1149025,8.439752,3.2294538,1.0836431,0.3535,4.095273,3.0716107,2.6712396,2.583228,-1.072583,-1.9824257,1.8976808,3.1918516,0.7215675,2.459306,-0.618128,-1.6646032,-1.5179467,0.46552724,1.5698721,1.5083915,0.047537565,-1.8044487,-1.3783807,-1.1975473,-0.7253683,0.69779384,1.2791355,-1.2477841,-2.2044253,1.3050817,0.9955268,-1.4469357,-0.720581,-0.071672484,-0.18886597,-1.0860099,-1.5561833,-1.1363581,-1.4329708,-1.306171,-0.60485953,-1.2578728,Abdelrahman
